baseMean	log2FoldChange	lfcSE	pvalue	padj	direction	gained_ac	gene
Ggcx	1759.91886586026	0.927911495886925	0.0926884150909571	1.36251535735232e-23	1.14952592837752e-21	up	TRUE	Ggcx
Orm3	384.164526269779	2.33691314789673	0.23348512952054	1.39390148759953e-23	1.17048460127724e-21	up	FALSE	Orm3
Bmyc	193.707725100524	1.64913520279415	0.164820541367792	1.43956045988988e-23	1.20317656007432e-21	up	FALSE	Bmyc
Eif4ebp3	2411.08912141466	-2.09542496058494	0.209733601025454	1.67077870591867e-23	1.38993246204936e-21	dn	FALSE	Eif4ebp3
Asns	247.367083677464	-3.34562076141235	0.335180639200314	1.83584881474618e-23	1.52018481021066e-21	dn	FALSE	Asns
Nudt18	678.22579098681	-1.36822722393994	0.137153253732834	1.94330412171462e-23	1.60174827285658e-21	dn	FALSE	Nudt18
Camk1d	1755.49678832082	-1.1278737889284	0.113093083488075	2.00154870625384e-23	1.64218808073652e-21	dn	FALSE	Camk1d
Slc46a3	977.022080778969	1.67936613357332	0.168668630107271	2.3599501878811e-23	1.92740041371879e-21	up	TRUE	Slc46a3
Per2	1230.78611343378	1.54069278102747	0.154872675705435	2.56978475426416e-23	2.08923500521676e-21	up	FALSE	Per2
Mbl2	7471.66103215435	1.021319252872	0.102716420792495	2.70292740752801e-23	2.18753663398398e-21	up	FALSE	Mbl2
Ly6e	4155.77756448855	1.50010469437902	0.150950959916605	2.85351627829792e-23	2.29900865556921e-21	up	FALSE	Ly6e
Spsb3	913.380229626675	-0.824953338032336	0.0830951259234217	3.15072680434233e-23	2.52708070055905e-21	dn	FALSE	Spsb3
Rpl22l1	412.339466872745	-1.11996500384297	0.11289407172589	3.39072507804448e-23	2.70743342615641e-21	dn	FALSE	Rpl22l1
Ivns1abp	6776.32747737127	0.913524224474558	0.0921506395005538	3.64118451933583e-23	2.89449894723736e-21	up	FALSE	Ivns1abp
Bphl	4441.91988068049	0.753536003013795	0.0761020660835964	4.09464008593033e-23	3.24056338836061e-21	up	FALSE	Bphl
4930506M07Rik	2096.28880881848	-0.887483233410642	0.0896620865001172	4.24308739386216e-23	3.32945150778987e-21	dn	FALSE	4930506M07Rik
Slc10a2	678.499921672677	2.12381607679448	0.214568874546173	4.2441850820535e-23	3.32945150778987e-21	up	FALSE	Slc10a2
Alad	5275.31099078963	0.633562174010994	0.0642070810405493	5.75925426680608e-23	4.49825422777701e-21	up	FALSE	Alad
Crcp	1384.37969167258	-0.973448660353175	0.098756996428816	6.39249103314954e-23	4.97113454864838e-21	dn	FALSE	Crcp
Inmt	9442.6412410852	1.75019688627279	0.177603863885164	6.5543529136459e-23	5.07494182742297e-21	up	FALSE	Inmt
Tmem30a	7289.8539408194	-0.587873516409152	0.0598375993684234	8.83255032208509e-23	6.80943944227646e-21	dn	FALSE	Tmem30a
E130012A19Rik	256.378189836142	-2.1609530457009	0.220152122299428	9.63413891826788e-23	7.39554543743087e-21	dn	FALSE	E130012A19Rik
Gulo	12742.6713587472	1.07663721951741	0.109929610430897	1.19617747089608e-22	9.14308984805438e-21	up	TRUE	Gulo
Csrp2	1223.47724360397	-1.20658663948512	0.123361137186477	1.35955576365348e-22	1.03476656973218e-20	dn	FALSE	Csrp2
Aatk	833.351410493744	2.55394220376351	0.261377051341107	1.49811431654292e-22	1.13539290956299e-20	up	TRUE	Aatk
Plekhf1	466.004999930167	1.13639512054707	0.11642162236282	1.65463649479917e-22	1.24872693442945e-20	up	FALSE	Plekhf1
Aqp8	967.966590422946	2.20040264779269	0.225812940842967	1.95003209107654e-22	1.46547369668047e-20	up	FALSE	Aqp8
Lmo4	448.932426479226	-1.20473439203908	0.123739171617155	2.11559691789558e-22	1.58324545914143e-20	dn	FALSE	Lmo4
Hsdl2	6623.40992157439	-0.775457978968074	0.0797247880550897	2.32029225351729e-22	1.72919780193376e-20	dn	FALSE	Hsdl2
Spry4	447.065439296989	2.38254111921594	0.245424011978338	2.79145214778454e-22	2.07169763963794e-20	up	TRUE	Spry4
Ldhd	6739.37767659871	0.567551458177352	0.0584949462538077	2.93990925043189e-22	2.17286020054648e-20	up	FALSE	Ldhd
Eif5	12569.743121602	-0.532473873753502	0.0548907399872641	2.99690038293558e-22	2.20586667692123e-20	dn	FALSE	Eif5
Narf	1747.66715159515	0.808533457562257	0.0833862142524046	3.12788326521642e-22	2.29284098695331e-20	up	TRUE	Narf
Sorbs3	1988.65561696819	-0.922950231976054	0.095194504432466	3.15352831591931e-22	2.30220438606256e-20	dn	FALSE	Sorbs3
Agxt2l1	7275.94327030845	-2.21494824098986	0.228567311585984	3.30667930887206e-22	2.40419780969454e-20	dn	FALSE	Agxt2l1
Gm6402	215.167089577867	2.10612014083584	0.21808471482461	4.57552063626248e-22	3.31326972065549e-20	up	FALSE	Gm6402
Fkbp5	5093.04668767514	0.945696989067262	0.0983830617810363	7.08798015291944e-22	5.11191987964182e-20	up	TRUE	Fkbp5
Atad3a	2719.5961498158	-0.601521960156294	0.0626118057192517	7.45738199980405e-22	5.35673632323274e-20	dn	FALSE	Atad3a
Irs2	957.04441640809	-1.35837902584647	0.1414705275051	7.85208905733469e-22	5.61769859517953e-20	dn	FALSE	Irs2
2410001C21Rik	4678.55109930088	-0.682727751189935	0.0711189686718808	8.01010554688533e-22	5.70791823950562e-20	dn	FALSE	2410001C21Rik
Usp18	412.57271530342	1.79063048774249	0.186842939946313	9.37079201581565e-22	6.65103119027297e-20	up	FALSE	Usp18
Map2k3	2057.12500210297	0.723737928202771	0.0756399387814351	1.08784907970933e-21	7.69062001568423e-20	up	FALSE	Map2k3
Pik3r1	3126.08916988208	0.961897175878048	0.100669090940988	1.23536365255566e-21	8.69910011401989e-20	up	FALSE	Pik3r1
Cyp2d26	36065.6904693318	0.522943593112875	0.0547655171426672	1.31239050163241e-21	9.20526137733226e-20	up	FALSE	Cyp2d26
Cml1	2763.46119023419	1.22629944169563	0.128533160811446	1.41838285560156e-21	9.90984209190998e-20	up	FALSE	Cml1
Ppl	818.729512895363	1.55086035052804	0.16259183660388	1.45101244029834e-21	1.00643465258904e-19	up	FALSE	Ppl
Zfp36l1	3610.61870408559	0.681651836009937	0.0714646144640711	1.4517507568376e-21	1.00643465258904e-19	up	FALSE	Zfp36l1
1600014C10Rik	5942.40508135589	0.613113568129122	0.0643480589629835	1.60216189954622e-21	1.10641960367891e-19	up	FALSE	1600014C10Rik
Parp14	964.271292347436	0.937803815434254	0.0985752660505347	1.84209021378892e-21	1.26721636783956e-19	up	FALSE	Parp14
Ghr	16339.1401469428	0.992718304626702	0.104552450728323	2.20357285076327e-21	1.51008061336214e-19	up	FALSE	Ghr
Dhx58	387.793104924321	1.2219050893994	0.128782750219699	2.35257637680154e-21	1.60603744562871e-19	up	FALSE	Dhx58
Ptbp2	427.268175753871	-1.11786329682075	0.11787067449115	2.45160032435172e-21	1.66727465404391e-19	dn	FALSE	Ptbp2
Slc5a6	450.48202832782	1.32386152166717	0.13999218443825	3.17870751862613e-21	2.1535743438692e-19	up	FALSE	Slc5a6
Ints6	596.387406154069	-0.909499045553815	0.0963961308240341	3.90934236065647e-21	2.63858480991327e-19	dn	FALSE	Ints6
Cyp8b1	28869.0218474037	-1.65495226677418	0.175420534984266	3.93992301255694e-21	2.64922793242832e-19	dn	FALSE	Cyp8b1
Cdh1	564.24124384608	-1.61949376271324	0.171886995356855	4.4320230823e-21	2.9689574850194e-19	dn	FALSE	Cdh1
Mtmr1	1467.49787855792	-0.625804677211678	0.0664656023464057	4.70984561309339e-21	3.14329472521598e-19	dn	FALSE	Mtmr1
Prps2	601.623451899948	1.18317907288555	0.126109420153649	6.46332699605232e-21	4.2975117714272e-19	up	FALSE	Prps2
Tor1b	2306.62121620218	-0.59437842648448	0.0634170823124536	7.08151971666025e-21	4.69111339452538e-19	dn	FALSE	Tor1b
A930001N09Rik	907.277023688405	0.96001795026754	0.102601778887326	8.22364877057249e-21	5.42760818857784e-19	up	FALSE	A930001N09Rik
Gm5069	92.1334883217142	2.88015787064719	0.308104828285781	8.9337292090695e-21	5.8745838468168e-19	up	FALSE	Gm5069
Hadhb	16037.0431972255	-0.563485223076287	0.0603028808502333	9.25425893950328e-21	6.06306503267237e-19	dn	FALSE	Hadhb
Ctsl	24043.3366722836	-0.849546136170844	0.0909917667400548	9.95556536013223e-21	6.49873146099727e-19	dn	FALSE	Ctsl
Cflar	4408.06622631936	0.579727416403005	0.0621913416081669	1.1451892733374e-20	7.44831103378647e-19	up	FALSE	Cflar
Fam89a	207.687936903697	-1.41953014692244	0.152542021843391	1.32949637590073e-20	8.6157145577393e-19	dn	FALSE	Fam89a
Dcaf6	1869.23123553689	-0.67943843263676	0.0731184813989709	1.50998041910985e-20	9.75000352931364e-19	dn	FALSE	Dcaf6
Acot11	241.681184215424	2.63573710464823	0.283842883382314	1.60343720477797e-20	1.03162150520356e-18	up	FALSE	Acot11
Slc16a2	6735.44392097226	0.875844816990338	0.0944507295605467	1.80924901445385e-20	1.15986479829826e-18	up	FALSE	Slc16a2
Lima1	2450.25960582932	0.634161596776777	0.0685365039701722	2.18477461242107e-20	1.39560281134869e-18	up	FALSE	Lima1
Ces2e	5892.06422651601	1.55293016941537	0.168084940972189	2.48902950045712e-20	1.58429827918776e-18	up	FALSE	Ces2e
Tmem120a	4304.26786829619	-0.59990850406599	0.0650139540137068	2.77330486808243e-20	1.75898336420292e-18	dn	FALSE	Tmem120a
Cyp4a12a	4743.56059165155	-1.72597352591287	0.187199855801397	2.97235598246113e-20	1.87857099301413e-18	dn	FALSE	Cyp4a12a
Timm23	3405.77556776677	-0.459536352511082	0.049884989247594	3.20353434085767e-20	2.01754983171057e-18	dn	FALSE	Timm23
Ddx60	161.952708426814	1.54857144761419	0.168113446433507	3.21698115647244e-20	2.01890964788302e-18	up	FALSE	Ddx60
Trf	385791.374129519	0.81864741493286	0.0891104860408547	4.04397437166327e-20	2.52903935704787e-18	up	FALSE	Trf
Acsm3	4183.97543110125	0.656971846215682	0.0716107795739352	4.54926151736964e-20	2.83512513936144e-18	up	FALSE	Acsm3
Dtx4	403.666148109004	-1.00228592211195	0.109296111136395	4.71392489298292e-20	2.9275437720796e-18	dn	FALSE	Dtx4
Gadd45b	388.898041372496	-2.57193563969331	0.280630362992727	4.96151787458882e-20	3.07064736003099e-18	dn	FALSE	Gadd45b
Nrn1	5243.07927341357	1.09633485623959	0.119674865339594	5.14448237934103e-20	3.17290385644461e-18	up	FALSE	Nrn1
Clcn7	1578.34697475247	0.774974942868633	0.0846225033972226	5.28561125336815e-20	3.24874374150318e-18	up	FALSE	Clcn7
Asap2	285.746769924176	-1.27553872186926	0.139332037829578	5.45245792178829e-20	3.32841851157356e-18	dn	FALSE	Asap2
Lrp1	25505.3618773457	0.725255523892029	0.0792199239887204	5.43761166984986e-20	3.32841851157356e-18	up	FALSE	Lrp1
Dbp	1739.78906810777	2.33571163293867	0.255336155897176	5.82153201826491e-20	3.54162998907096e-18	up	FALSE	Dbp
Arhgap32	433.83770573299	0.990342657315446	0.108393859145721	6.44943283974959e-20	3.90495002727208e-18	up	FALSE	Arhgap32
Klb	1276.36488471336	-0.964457573929748	0.105563225445744	6.46240192369751e-20	3.90495002727208e-18	dn	FALSE	Klb
Heca	1353.58190048379	-1.03664659491534	0.113524841162836	6.75868686334631e-20	4.07023142214856e-18	dn	FALSE	Heca
Bnip3l	4071.05537554662	-0.456952131207838	0.0500527912765024	6.88777059635762e-20	4.1340491572635e-18	dn	FALSE	Bnip3l
Idh3a	1559.35787242171	-0.796158806200707	0.0872221155546838	6.98108504570494e-20	4.17604304774176e-18	dn	FALSE	Idh3a
Gdap2	1014.52428425921	-0.730087942836203	0.0800107722963854	7.18220159983139e-20	4.28202859381947e-18	dn	FALSE	Gdap2
Thrb	1106.18593051525	0.928065965174296	0.101730452403468	7.32120141607382e-20	4.35039895441516e-18	up	FALSE	Thrb
Coq10b	1298.00237927312	1.24577946279338	0.137028346563566	9.77721712265642e-20	5.79057302833883e-18	up	FALSE	Coq10b
AI464131	1361.66646845043	0.915985012425124	0.100919503419916	1.12233186873262e-19	6.62509168453847e-18	up	FALSE	AI464131
Cpb2	8526.0206073084	0.60953536109352	0.067235491209771	1.23830892692414e-19	7.28565574571221e-18	up	FALSE	Cpb2
Galm	3787.47800511496	0.678776431089889	0.0749624402872129	1.36709178304125e-19	8.01698479720518e-18	up	FALSE	Galm
D630039A03Rik	296.715846259602	1.50833821505	0.166586204537901	1.37320004309394e-19	8.02648887933931e-18	up	TRUE	D630039A03Rik
Shisa5	965.916378494396	1.16091157274389	0.128373339384679	1.5208835972985e-19	8.86075701018925e-18	up	TRUE	Shisa5
Chd4	3362.57381288465	-0.509031185192324	0.0563002498900233	1.54725541353499e-19	8.98513322288533e-18	dn	FALSE	Chd4
Acbd5	13888.4909709668	-0.59775382932239	0.0661248841544136	1.56999953916993e-19	9.05839088954622e-18	dn	FALSE	Acbd5
C4a	3332.93571563295	2.05081943116952	0.226857470622971	1.56495668822712e-19	9.05839088954622e-18	up	FALSE	C4a
Kpna2	2208.72522781957	-0.629231515987034	0.0696261737943183	1.60612482310706e-19	9.23702526884014e-18	dn	FALSE	Kpna2
Fh1	10942.0765027737	-1.1199726196259	0.124006150522204	1.69196393333647e-19	9.6995086255308e-18	dn	FALSE	Fh1
Uba7	366.389175934785	1.35412299728456	0.150115054710239	1.87117277167442e-19	1.06925866435044e-17	up	FALSE	Uba7
Htatip2	1278.50572127258	-0.945052475025432	0.105005124931448	2.25593372207073e-19	1.2816807424707e-17	dn	FALSE	Htatip2
Tmem184b	1199.24645704247	0.890907486774608	0.0989897530234437	2.25723713450895e-19	1.2816807424707e-17	up	TRUE	Tmem184b
Snhg11	358.855526705397	-1.46621833513935	0.162976195143498	2.32989046957827e-19	1.31874749806573e-17	dn	FALSE	Snhg11
Mettl7a3	55.550105438521	3.3587339357003	0.373818119978294	2.58872002040826e-19	1.46062606577357e-17	up	FALSE	Mettl7a3
Psme4	5161.07084528631	-0.450372841719733	0.0502372554078449	3.10513698655814e-19	1.74649308621317e-17	dn	FALSE	Psme4
Tab2	2252.89303774789	-0.655931932853018	0.0732059243387928	3.24402971121383e-19	1.81889390014955e-17	dn	FALSE	Tab2
Casp7	598.634508220437	1.03726893048469	0.115795035745111	3.3121644892593e-19	1.85129293921537e-17	up	FALSE	Casp7
Cyp2d9	59756.4890714834	-0.822735479415441	0.0919091727845021	3.50320637098043e-19	1.95197349381171e-17	dn	FALSE	Cyp2d9
Gfra1	8380.95143577907	-0.91138822886621	0.101876275584657	3.68496594163682e-19	2.04687269664957e-17	dn	FALSE	Gfra1
Tle3	757.77225679077	1.18193888478625	0.132394259911017	4.36067577992937e-19	2.41470733745563e-17	up	FALSE	Tle3
Dennd4a	1365.0218211147	-0.845684230586443	0.0947433679056571	4.41482943977164e-19	2.43714936295542e-17	dn	FALSE	Dennd4a
Slc16a12	2953.68223907519	1.11200840657732	0.124768007080129	4.98457172982648e-19	2.74320153722081e-17	up	FALSE	Slc16a12
Gnl2	1218.7632158198	-0.648277982941121	0.0727538928454061	5.07750929557257e-19	2.78577703253408e-17	dn	FALSE	Gnl2
Abtb2	458.684870687181	-1.42506108960491	0.160005226922984	5.27445909966914e-19	2.88498395891995e-17	dn	FALSE	Abtb2
Cyp4a32	9292.24548851754	-1.03739303747494	0.116564405162312	5.59770626158446e-19	3.05245653032621e-17	dn	FALSE	Cyp4a32
Ociad2	982.980047362764	0.88513700458152	0.0995031411095156	5.81210101270639e-19	3.15973369949138e-17	up	TRUE	Ociad2
Nr2f6	7381.56076983356	-0.441998691080151	0.0497385097422861	6.30934405788101e-19	3.41966447937151e-17	dn	FALSE	Nr2f6
Aprt	1213.58538210486	-0.999238110830348	0.112575039930374	6.91859272346732e-19	3.73854832181077e-17	dn	FALSE	Aprt
Ubxn1	4360.62203397222	-0.655010136776913	0.0738164563127832	7.08838653543749e-19	3.81876149315768e-17	dn	FALSE	Ubxn1
Gfpt1	933.457797253669	0.749532792203063	0.0844749894930876	7.13058167607605e-19	3.82995747322211e-17	up	TRUE	Gfpt1
Agt	25427.9779596374	0.453272542831624	0.0511325454030843	7.67390519066453e-19	4.10944515689299e-17	up	FALSE	Agt
Ddhd2	1466.02617308203	-0.997291640279801	0.112682667619131	8.71717904543443e-19	4.6541929673624e-17	dn	FALSE	Ddhd2
Reps1	667.444420877056	-0.84304025458028	0.0952682962035975	8.82148272792501e-19	4.69586428784722e-17	dn	FALSE	Reps1
Khk	12221.425447496	1.01768152634829	0.115008875425798	8.85274634168029e-19	4.69852288033513e-17	up	TRUE	Khk
Lgals8	6072.02398890926	-0.589119395880704	0.0667792149478508	1.12536144657795e-18	5.9550931460039e-17	dn	FALSE	Lgals8
Arih2	2031.73551638895	-0.698695707082138	0.0792784555117355	1.21639402360386e-18	6.41782404312056e-17	dn	TRUE	Arih2
1810011O10Rik	1096.56464104123	1.57600406121013	0.178931224242145	1.27539243978931e-18	6.70931446413873e-17	up	FALSE	1810011O10Rik
Cd81	8022.56269264939	1.04411610955511	0.118555098922921	1.28526608337844e-18	6.74142790830113e-17	up	FALSE	Cd81
Tmtc2	710.042323736401	-1.17414103370197	0.133340549935295	1.30176304457557e-18	6.80799234364873e-17	dn	FALSE	Tmtc2
Cps1	147369.300338443	-0.91361966797743	0.103818666993841	1.3663544655597e-18	7.12496092449004e-17	dn	FALSE	Cps1
Akr1c6	26937.2147591945	1.12190195316528	0.127528319643202	1.40175994405228e-18	7.2883367323602e-17	up	FALSE	Akr1c6
BC048355	177.573235450605	1.6181576726836	0.184005920345299	1.44260473659266e-18	7.47896473005689e-17	up	FALSE	BC048355
Ptpmt1	2209.65672083353	-0.54563085168348	0.0620980441929176	1.54150562373967e-18	7.96860392664965e-17	dn	FALSE	Ptpmt1
Agap2	219.344554452972	-1.43709701602746	0.163601717552997	1.5759426884465e-18	8.12314435894933e-17	dn	FALSE	Agap2
Cyp2a4	2423.92621857693	1.9566937287621	0.22280256285784	1.60326512796913e-18	8.24022990771718e-17	up	FALSE	Cyp2a4
Oplah	12916.3365029344	-0.537611708295141	0.0613220636444116	1.83458538830907e-18	9.40211869779257e-17	dn	FALSE	Oplah
Hnrpdl	1639.63671997587	-0.883043885510815	0.100906823153206	2.1131671709218e-18	1.07988880054592e-16	dn	FALSE	Hnrpdl
Per3	612.629656045333	2.12162445684923	0.242588597931199	2.2149686189963e-18	1.12868742790222e-16	up	TRUE	Per3
Ces1g	6206.42326763057	1.80319625504097	0.206563758692411	2.55823691043389e-18	1.29622168215356e-16	up	FALSE	Ces1g
Zbp1	226.088068496655	2.08028969125466	0.238301148370802	2.55423352448623e-18	1.29622168215356e-16	up	TRUE	Zbp1
Nploc4	4005.06478052842	-0.401451062012707	0.0459952554953414	2.58992958808699e-18	1.30857289865887e-16	dn	TRUE	Nploc4
Pir	621.561906072394	-1.00566210432693	0.115281481234134	2.69647289185155e-18	1.35856659559597e-16	dn	FALSE	Pir
Slc25a47	38292.294341909	-0.929529979584356	0.106585719009498	2.75848595519623e-18	1.38590673580449e-16	dn	FALSE	Slc25a47
Alg2	630.216731448566	0.790495713795352	0.0906558903472076	2.78843503473648e-18	1.39702938463016e-16	up	FALSE	Alg2
Rorc	1362.62300383311	1.22979861534374	0.141123013324223	2.92371560804578e-18	1.46071445155047e-16	up	FALSE	Rorc
Ifit3	308.110813450257	1.96977416765432	0.226163120675727	3.05141112231053e-18	1.52026571960017e-16	up	FALSE	Ifit3
Agtr1a	2589.0269170768	-0.948876399820762	0.109112180102659	3.42766391241492e-18	1.70297768715148e-16	dn	FALSE	Agtr1a
Hnrnpl	2773.78261906692	-0.493388329488366	0.0567826953384711	3.65445936751899e-18	1.81062770768545e-16	dn	FALSE	Hnrnpl
Gm14403	682.962439767249	0.84836345426113	0.0976848410698701	3.79746161566473e-18	1.87628172535302e-16	up	FALSE	Gm14403
Pppde1	925.729544300157	-0.886593651441003	0.102119255384248	3.89061153658121e-18	1.91701041166092e-16	dn	FALSE	Pppde1
Cyb561	256.55327269233	1.49332929242907	0.172320911697143	4.47651972098168e-18	2.19964372883182e-16	up	FALSE	Cyb561
Tpcn1	2396.85692581286	0.895197575565714	0.103303967244581	4.48884988141519e-18	2.19965942408197e-16	up	FALSE	Tpcn1
Apoa5	59755.1292936848	-0.599807327885367	0.0692770274049397	4.79698887313117e-18	2.34423341488591e-16	dn	FALSE	Apoa5
Limd2	371.57084519633	1.37385927823054	0.159006279862243	5.60738827059694e-18	2.73279963509256e-16	up	TRUE	Limd2
Slc23a1	1867.53965513761	1.00349444154649	0.116172489679524	5.72208064810954e-18	2.78111778456759e-16	up	FALSE	Slc23a1
Ppp2r5a	4269.64499338828	-0.508082461777969	0.0588262174965505	5.77047683690893e-18	2.79703926029683e-16	dn	FALSE	Ppp2r5a
Samhd1	613.329043911242	0.998517918220187	0.115766582102377	6.39421469270104e-18	3.09099794577435e-16	up	FALSE	Samhd1
Wbp1	1169.44031808153	0.732990250391649	0.0851350534887865	7.32296544504095e-18	3.53041940566044e-16	up	FALSE	Wbp1
Dpy19l1	3218.32783757819	-0.907738046939297	0.105472581443884	7.53982018250693e-18	3.62519418775051e-16	dn	FALSE	Dpy19l1
Srebf1	2716.51969423649	1.7937879041391	0.208528303964679	7.82490243518647e-18	3.75217707656153e-16	up	TRUE	Srebf1
Plscr2	1232.60023389831	0.977441270672626	0.113779824978758	8.64878379918598e-18	4.13615366396365e-16	up	FALSE	Plscr2
Sord	51338.7102908699	0.943741226607817	0.110083810602289	1.00881453467475e-17	4.81164180458467e-16	up	FALSE	Sord
Slc25a22	13118.7287940108	-1.17212003116069	0.136743966750228	1.02021745915142e-17	4.85308762616549e-16	dn	FALSE	Slc25a22
Tpk1	770.714316574141	0.868775847359357	0.101688047684929	1.30172045841673e-17	6.17574857274315e-16	up	FALSE	Tpk1
Clock	1709.32923280242	-0.842966942998295	0.0988895295388265	1.53697402138124e-17	7.27257072656742e-16	dn	FALSE	Clock
Tmem19	4315.80671410503	0.82264508584846	0.0965206324464583	1.55476466197975e-17	7.337340565744e-16	up	FALSE	Tmem19
Hadha	22425.3775042938	-0.633154711382193	0.0743013381171846	1.57575843655712e-17	7.4168461569107e-16	dn	FALSE	Hadha
Atrn	2985.22710451809	-0.844236566816328	0.0990851910876866	1.59126507593242e-17	7.47017510449536e-16	dn	FALSE	Atrn
Slc25a23	9347.798012172	0.680684272442206	0.0799800979087531	1.72930178696613e-17	8.0969350161456e-16	up	FALSE	Slc25a23
Hunk	99.063658771165	-2.34334896199159	0.275469752651111	1.78895449483953e-17	8.35437078190596e-16	dn	FALSE	Hunk
Psmd4	4735.61165518128	-0.776327450141271	0.0912914540870758	1.83428409112147e-17	8.54375136817673e-16	dn	FALSE	Psmd4
Insig2	15536.8537045318	-1.48279753289271	0.174590959661521	2.01404926568896e-17	9.35669744574359e-16	dn	FALSE	Insig2
Ergic1	2095.36822476227	0.525494970090017	0.0618956790020504	2.06618274201379e-17	9.57402707866802e-16	up	FALSE	Ergic1
